w0,w1,w2,w3,w4,w5,w6,w7,w8,w9,w10,sharpe,annualized,var,J,call_number
1,1,0,0,1,1,0,-1,1,0,0,0.76,9.77,-23.04,-3.2216299999999998,60
1,1,1,-1,0,0,1,1,1,0,-1,0.79,9.98,-21.35,-3.1035000000000004,61
-1,1,1,0,0,0,-1,1,-1,-1,0,0.68,9.33,-24.86,-3.2936699999999997,62
-1,0,1,-1,0,1,0,0,0,1,-1,0.82,11.63,-24.43,-3.47461,63
0,1,0,-1,1,0,0,0,1,-1,-1,0.82,10.61,-23.48,-3.3515099999999998,64
1,1,-1,0,1,0,0,-1,1,1,1,0.82,10.62,-21.56,-3.17522,65
0,0,0,-1,0,1,1,-1,0,-1,0,0.56,6.76,-23.29,-2.93928,66
1,1,-1,0,-1,0,1,1,-1,1,-1,0.85,11.08,-22.42,-3.30044,67
0,0,1,1,-1,-1,0,0,1,0,1,0.53,6.82,-27.34,-3.2839799999999997,68
-1,0,0,-1,-1,0,1,-1,0,1,1,0.82,12.53,-27.21,-3.76187,69
0,-1,1,1,0,0,0,1,-1,0,-1,0.77,10.41,-22.56,-3.20987,70
0,1,0,1,-1,1,0,-1,-1,-1,1,0.65,9.02,-25.73,-3.33286,71
-1,-1,0,1,1,-1,1,-1,1,-1,-1,0.8,10.83,-24.54,-3.43673,72
1,0,0,0,1,0,0,1,1,0,0,0.96,12.19,-20.71,-3.29197,73
1,-1,-1,0,1,-1,-1,-1,1,0,1,0.62,7.29,-21.59,-2.8614300000000004,74
0,0,0,-1,1,0,0,0,0,0,1,0.73,9.58,-23.6,-3.2365000000000004,75
1,1,-1,1,-1,1,0,-1,0,-1,1,0.56,6.94,-24.44,-3.0513800000000004,76
-1,1,0,0,0,0,0,1,1,-1,1,1.01,14.41,-23.43,-3.66991,77
-1,1,0,1,-1,1,0,0,1,1,0,0.56,8.36,-28.11,-3.43872,78
0,1,-1,0,0,-1,0,-1,0,1,1,0.66,8.57,-23.22,-3.09619,79
0,1,-1,-1,1,0,1,-1,-1,0,0,0.88,11.65,-22.75,-3.38075,80
0,0,1,-1,1,0,1,-1,0,1,0,0.83,11.06,-23.05,-3.3377,81
0,1,-1,1,1,0,1,1,-1,1,1,0.97,14.12,-23.28,-3.60596,82
1,-1,-1,1,0,0,-1,0,-1,-1,1,0.44,4.85,-22.73,-2.70091,83
0,-1,1,1,-1,-1,-1,-1,1,1,0,0.71,10.24,-26.47,-3.50364,84
0,0,-1,0,-1,-1,1,1,-1,1,-1,0.92,14.13,-25.91,-3.79827,85
0,1,1,1,1,0,1,-1,1,0,1,0.92,13.64,-25.14,-3.71028,86
0,0,1,0,0,-1,1,0,1,0,1,0.93,13.39,-23.84,-3.5919300000000005,87
-1,0,0,1,0,1,0,-1,-1,1,0,0.75,10.89,-24.47,-3.38239,88
0,1,-1,0,0,1,-1,-1,-1,1,1,0.74,10.58,-24.51,-3.3652200000000003,89
0,0,0,0,0,1,0,1,1,1,0,0.96,14.13,-23.5,-3.61655,90
-1,0,-1,1,1,1,1,0,-1,1,0,0.88,13.62,-25.41,-3.69442,91
0,0,0,-1,-1,-1,0,1,1,1,0,1.06,17.71,-26.65,-4.1316500000000005,92
0,0,-1,-1,0,-1,0,1,1,0,1,0.87,13.45,-26.65,-3.79255,93
0,0,0,1,1,1,0,1,0,0,1,0.73,10.25,-25.15,-3.4025499999999997,94
-1,0,1,1,0,-1,-1,0,-1,-1,0,0.69,9.54,-26.12,-3.4269399999999997,95
-1,1,1,0,0,1,1,-1,-1,0,0,0.71,9.53,-23.26,-3.18347,96
-1,0,-1,0,-1,1,-1,0,0,0,-1,1.01,18.69,-29.75,-4.40115,97
-1,1,1,0,1,-1,0,1,0,0,1,0.9,12.64,-24.23,-3.57156,98
1,-1,0,1,0,1,1,-1,1,1,0,0.83,11.34,-23.96,-3.43122,99
-1,1,-1,1,0,1,0,0,1,0,0,0.74,11.17,-26.0,-3.52295,100
-1,-1,-1,0,1,-1,1,1,-1,0,0,0.99,14.77,-23.89,-3.7048300000000003,101
0,0,-1,0,-1,-1,-1,0,-1,0,0,1.03,18.87,-26.85,-4.16065,102
-1,-1,-1,0,1,-1,1,0,0,0,1,1.07,18.85,-25.56,-4.08127,103
0,-1,-1,0,-1,1,-1,-1,-1,1,0,0.81,12.45,-26.11,-3.64787,104
-1,-1,-1,0,0,-1,-1,0,-1,1,1,0.82,13.03,-27.84,-3.8373299999999997,105
-1,-1,1,0,-1,0,0,1,1,1,-1,1.14,19.2,-28.24,-4.41008,106
-1,-1,1,-1,-1,1,-1,1,1,-1,1,0.92,15.41,-28.1,-4.04455,107
-1,-1,1,0,-1,-1,0,1,1,1,0,1.27,21.32,-27.41,-4.53792,108
0,-1,-1,0,-1,-1,1,0,0,-1,0,1.1,20.84,-29.16,-4.5121199999999995,109
-1,-1,0,-1,-1,-1,0,1,0,1,-1,0.94,16.67,-29.0,-4.19145,110
-1,-1,1,0,-1,-1,0,1,1,0,0,1.02,16.61,-26.39,-4.02923,111
-1,-1,-1,0,-1,-1,0,1,1,1,0,1.16,20.41,-29.22,-4.56259,112
0,-1,-1,-1,-1,-1,0,1,1,1,0,1.04,17.71,-26.92,-4.13649,113
-1,-1,-1,0,-1,1,-1,1,1,-1,0,1.1,20.01,-29.94,-4.554830000000001,114
-1,-1,-1,0,-1,-1,0,0,0,-1,-1,1.21,25.13,-29.16,-4.77227,115
-1,-1,-1,0,-1,0,1,0,-1,-1,0,1.07,20.34,-27.97,-4.3551400000000005,116
-1,-1,0,0,-1,-1,1,0,-1,-1,-1,1.17,22.6,-26.64,-4.41188,117
1,-1,-1,0,-1,-1,-1,0,-1,-1,-1,1.0,17.99,-27.5,-4.15965,118
-1,-1,-1,-1,-1,-1,1,0,0,0,-1,1.23,26.22,-30.6,-4.962899999999999,119
-1,1,-1,0,-1,-1,1,0,0,-1,-1,1.09,21.22,-27.6,-4.3719,120
-1,-1,-1,-1,-1,-1,0,0,-1,-1,0,1.0,19.6,-29.27,-4.37884,121
-1,-1,-1,0,-1,-1,-1,0,0,0,-1,1.18,25.05,-29.24,-4.74683,122
-1,-1,-1,0,-1,0,1,0,-1,0,-1,1.14,22.68,-29.13,-4.61376,123
-1,-1,-1,-1,-1,-1,-1,0,0,0,-1,1.12,23.05,-29.26,-4.61867,124
-1,-1,-1,0,-1,-1,1,0,-1,-1,-1,1.22,23.82,-27.44,-4.57818,125
1,-1,-1,-1,-1,-1,1,0,0,0,-1,0.99,17.85,-27.18,-4.11531,126
0,-1,-1,-1,-1,-1,1,0,-1,-1,-1,1.02,18.93,-27.35,-4.19875,127
0,-1,-1,1,-1,-1,0,0,-1,-1,1,0.86,14.74,-26.84,-3.84518,128
-1,-1,-1,-1,-1,-1,-1,0,1,0,-1,1.19,24.59,-29.69,-4.78213,129
-1,-1,1,-1,-1,-1,1,0,0,0,0,1.15,22.37,-27.88,-4.497909999999999,130
-1,-1,-1,0,-1,-1,0,0,1,0,-1,1.22,25.25,-28.96,-4.76807,131
-1,-1,-1,0,0,-1,1,0,0,0,0,1.17,22.87,-28.1,-4.55565,132
-1,-1,-1,-1,-1,1,1,0,0,0,-1,1.23,25.03,-29.17,-4.78969,133
-1,-1,-1,-1,-1,-1,1,0,1,-1,-1,1.23,25.6,-28.35,-4.7342,134
-1,-1,-1,0,-1,-1,1,0,0,0,-1,1.24,25.31,-28.48,-4.74601,135
-1,-1,-1,-1,-1,1,0,0,1,0,0,1.06,19.48,-29.77,-4.480639999999999,136
-1,-1,-1,-1,0,-1,-1,0,1,0,-1,1.25,26.04,-29.48,-4.8735599999999994,137
-1,-1,-1,0,0,-1,0,0,1,-1,-1,1.24,25.17,-28.95,-4.78435,138
-1,-1,-1,0,0,-1,0,0,0,0,-1,1.26,26.32,-29.28,-4.87496,139
-1,-1,-1,0,1,1,-1,0,0,0,-1,1.16,19.98,-27.7,-4.4077,140
-1,-1,-1,-1,-1,1,-1,1,1,0,-1,1.16,21.63,-29.28,-4.61081,141
-1,-1,-1,0,0,-1,0,0,1,0,-1,1.21,24.71,-29.72,-4.809089999999999,142
-1,-1,-1,0,0,1,1,0,0,0,-1,1.14,21.31,-27.99,-4.460929999999999,143
-1,-1,-1,-1,0,-1,-1,0,0,-1,-1,1.13,23.12,-29.38,-4.6421600000000005,144
-1,-1,-1,-1,-1,-1,1,0,1,0,-1,1.28,26.86,-29.76,-4.958019999999999,145
-1,-1,-1,-1,1,-1,0,0,1,0,-1,1.43,29.59,-27.75,-5.01865,146
-1,-1,-1,-1,1,0,0,0,-1,0,-1,1.37,28.5,-27.5,-4.8975,147
-1,0,-1,0,-1,1,-1,1,1,1,1,0.99,16.3,-26.63,-4.01046,148
-1,-1,-1,-1,1,-1,0,0,0,0,-1,1.29,27.27,-28.87,-4.90049,149
-1,0,-1,-1,1,0,0,0,1,0,-1,1.09,17.27,-25.8,-4.06805,150
-1,-1,-1,-1,0,0,1,0,-1,0,-1,1.29,25.28,-27.08,-4.66616,151
-1,-1,-1,-1,1,-1,1,0,1,0,-1,1.35,27.27,-27.66,-4.84917,152
-1,-1,1,0,-1,1,-1,-1,0,1,0,0.88,14.3,-28.32,-3.9859400000000003,153
0,-1,-1,0,-1,-1,-1,0,0,0,-1,1.16,23.01,-28.43,-4.580909999999999,154
-1,-1,1,1,1,0,0,1,-1,1,0,0.91,13.5,-23.19,-3.51598,155
-1,-1,-1,-1,1,-1,0,0,-1,0,-1,1.24,25.16,-27.73,-4.67176,156
-1,0,-1,-1,1,-1,0,0,1,0,-1,1.31,26.51,-28.24,-4.83593,157
-1,-1,-1,-1,0,-1,0,0,1,0,0,1.25,26.17,-29.71,-4.89927,158
0,-1,-1,-1,-1,-1,0,0,1,0,-1,1.17,23.69,-28.07,-4.58159,159
-1,-1,1,-1,0,-1,0,0,1,0,-1,1.41,28.98,-28.28,-5.02606,160
-1,-1,0,-1,-1,-1,0,0,1,1,-1,1.27,26.63,-29.65,-4.92985,161
-1,0,-1,-1,-1,-1,0,0,1,1,0,1.3,28.1,-30.63,-5.101459999999999,162
-1,0,-1,-1,-1,-1,0,0,1,1,-1,1.23,26.29,-30.29,-4.9368300000000005,163
-1,-1,-1,-1,-1,-1,0,0,1,1,0,1.31,28.47,-31.07,-5.16489,164
-1,-1,1,-1,0,-1,0,0,1,1,0,1.03,16.18,-27.21,-4.09962,165
-1,-1,-1,0,-1,-1,0,0,1,1,-1,1.31,28.24,-31.19,-5.16788,166
-1,-1,-1,-1,-1,-1,1,0,1,1,-1,1.27,27.22,-30.82,-5.05814,167
0,-1,-1,0,-1,-1,0,0,0,1,-1,1.21,24.07,-28.71,-4.693770000000001,168
-1,0,-1,0,-1,-1,-1,0,1,1,0,0.93,16.59,-29.25,-4.20165,169
-1,-1,-1,-1,-1,-1,0,0,0,1,-1,1.19,26.06,-32.05,-5.0507,170
-1,-1,-1,-1,-1,-1,0,0,0,1,0,1.22,26.31,-31.05,-4.99745,171
-1,0,-1,-1,-1,-1,1,0,1,0,-1,1.22,25.53,-29.06,-4.78707,172
1,0,1,0,1,0,0,-1,0,1,1,0.88,12.24,-24.04,-3.52008,173
0,-1,-1,1,0,-1,-1,0,1,0,0,0.88,13.25,-25.71,-3.70907,174
-1,0,-1,-1,-1,-1,0,0,1,1,1,0.87,14.59,-29.18,-4.06521,175
1,-1,-1,0,-1,-1,0,0,1,1,-1,0.62,8.13,-24.95,-3.19995,176
-1,-1,-1,-1,-1,0,0,0,1,1,0,1.05,19.28,-30.11,-4.4949200000000005,177
-1,1,-1,-1,-1,-1,0,0,1,1,-1,1.26,26.01,-28.92,-4.83099,178
-1,-1,1,0,-1,-1,0,0,1,1,-1,1.28,24.83,-28.02,-4.72689,179
0,-1,0,0,-1,-1,1,1,0,-1,1,0.7,9.59,-25.79,-3.40833,180
-1,-1,-1,-1,-1,-1,0,0,-1,1,0,1.15,22.85,-28.96,-4.61407,181
0,1,0,-1,0,0,1,1,1,0,0,0.85,11.46,-23.34,-3.39838,182
-1,-1,-1,-1,-1,0,-1,1,1,1,-1,1.19,21.97,-29.12,-4.63799,183
-1,-1,-1,-1,0,-1,0,0,1,-1,-1,1.23,25.68,-29.22,-4.81704,184
0,-1,-1,-1,-1,-1,0,0,1,1,0,1.28,26.33,-28.09,-4.785830000000001,185
-1,-1,-1,-1,-1,-1,1,0,1,1,0,1.24,25.48,-29.44,-4.84028,186
1,1,-1,-1,1,0,0,0,1,0,-1,0.84,10.51,-21.62,-3.1968900000000002,187
1,1,0,1,1,-1,-1,-1,-1,-1,-1,0.68,8.44,-21.94,-2.9938800000000003,188
-1,-1,-1,-1,-1,-1,0,0,1,1,-1,1.2,25.78,-31.5,-5.0003,189
0,0,0,-1,-1,1,1,-1,-1,-1,-1,0.66,8.94,-25.26,-3.2968200000000003,190
-1,0,0,-1,-1,1,-1,-1,-1,0,0,0.8,12.72,-26.65,-3.697,191
-1,0,-1,1,-1,0,-1,1,1,-1,0,0.91,15.04,-28.15,-4.026199999999999,192
-1,-1,-1,1,-1,-1,0,0,1,1,0,0.77,12.11,-28.06,-3.7753699999999997,193
1,1,1,1,0,0,-1,-1,-1,-1,0,0.56,6.93,-24.72,-3.07679,194
-1,-1,-1,0,-1,-1,0,0,1,1,0,1.35,28.85,-30.62,-5.1767900000000004,195
-1,-1,-1,-1,-1,-1,-1,-1,1,1,0,0.93,16.43,-30.18,-4.281610000000001,196
-1,-1,-1,1,0,-1,-1,1,1,1,1,1.02,16.26,-25.84,-3.96638,197
-1,-1,-1,-1,-1,-1,1,0,0,1,-1,1.12,23.04,-29.96,-4.68272,198
1,-1,1,-1,-1,1,0,1,0,0,-1,0.8,11.13,-22.87,-3.29359,199
1,-1,0,0,0,-1,0,0,-1,0,-1,0.91,15.2,-24.83,-3.72636,200
1,0,1,1,0,1,0,0,-1,0,0,0.69,9.46,-23.25,-3.1601,1
-1,-1,1,0,0,0,-1,1,0,-1,0,1.07,17.26,-25.32,-4.00354,2
1,0,0,0,0,-1,1,1,1,-1,-1,0.71,9.31,-23.31,-3.18037,3
-1,-1,1,1,1,0,0,0,-1,0,1,0.73,10.68,-25.65,-3.4636,4
1,-1,0,-1,0,1,0,1,-1,0,-1,0.75,10.12,-23.27,-3.24504,5
0,1,1,-1,0,-1,1,-1,0,-1,-1,0.71,8.91,-23.37,-3.1718900000000003,6
1,-1,0,-1,0,-1,1,1,0,-1,0,0.61,8.12,-24.81,-3.17672,7
-1,1,-1,0,1,-1,0,1,1,0,-1,1.06,15.47,-24.69,-3.87293,8
0,0,0,-1,0,-1,-1,1,-1,1,0,0.92,15.44,-27.11,-3.95452,9
1,-1,0,-1,1,0,-1,-1,1,0,1,0.45,4.87,-21.59,-2.60673,10
1,1,0,-1,0,0,0,-1,1,0,0,0.47,5.34,-22.27,-2.7057399999999996,11
0,0,-1,-1,0,1,0,0,0,1,-1,0.9,13.13,-24.65,-3.62735,12
1,0,1,-1,-1,1,1,-1,-1,1,-1,0.77,10.07,-22.93,-3.2320100000000003,13
-1,-1,0,0,0,-1,0,1,1,1,1,1.15,17.86,-25.15,-4.0889,14
0,-1,0,0,0,-1,-1,0,-1,1,0,0.88,13.19,-25.47,-3.6848899999999998,15
0,-1,-1,-1,0,0,1,-1,0,1,-1,0.82,12.4,-25.87,-3.63404,16
0,1,-1,1,0,0,0,0,1,1,0,0.82,12.31,-25.27,-3.57569,17
0,0,0,-1,-1,1,1,0,0,1,0,0.97,14.59,-25.09,-3.7889299999999997,18
1,1,-1,-1,0,1,0,1,-1,0,1,0.76,9.84,-22.79,-3.20108,19
-1,-1,-1,0,1,-1,1,0,0,1,0,1.13,19.65,-24.62,-4.082789999999999,20
-1,0,-1,1,0,0,-1,0,1,-1,-1,0.92,15.18,-28.22,-4.04754,21
0,-1,-1,0,0,0,1,0,0,-1,1,0.93,15.88,-26.15,-3.8916,22
0,-1,-1,0,0,-1,-1,0,-1,0,-1,1.21,23.02,-26.72,-4.47394,23
1,0,1,1,1,1,-1,0,0,-1,0,0.69,9.46,-24.29,-3.25578,24
-1,1,0,0,0,1,0,1,1,-1,0,1.07,15.79,-23.64,-3.79753,25
0,0,-1,0,1,0,1,0,1,1,-1,0.82,10.59,-21.81,-3.19717,26
1,1,0,1,1,1,0,-1,1,0,-1,0.82,11.22,-24.03,-3.42346,27
-1,1,-1,0,-1,0,0,-1,0,0,1,0.56,7.88,-27.29,-3.3464799999999997,28
0,1,-1,-1,-1,1,-1,0,-1,1,0,0.77,11.46,-24.88,-3.46006,29
0,-1,1,1,-1,1,1,0,1,0,-1,0.83,12.4,-24.71,-3.5373200000000002,30
0,0,0,1,0,1,0,0,0,-1,0,0.94,14.37,-25.84,-3.8202299999999996,31
0,-1,1,0,-1,0,0,1,1,0,0,1.24,20.44,-26.87,-4.427440000000001,32
1,1,0,1,0,0,0,-1,1,1,0,0.74,10.11,-23.44,-3.25033,33
0,-1,0,0,0,1,-1,1,-1,-1,0,0.86,12.62,-25.5,-3.6477000000000004,34
0,-1,0,1,1,-1,-1,0,0,0,0,0.65,8.6,-24.35,-3.1912000000000003,35
0,0,-1,-1,-1,0,0,-1,0,1,1,0.78,11.67,-26.84,-3.65773,36
-1,1,-1,1,-1,-1,0,0,-1,0,1,0.5,6.47,-25.79,-3.0991299999999997,37
0,0,1,0,0,1,1,-1,1,0,1,0.82,11.65,-24.12,-3.44679,38
-1,-1,0,1,-1,1,1,1,-1,1,0,0.73,11.32,-27.34,-3.6414799999999996,39
0,-1,0,1,-1,0,-1,-1,0,1,1,0.74,10.75,-26.47,-3.55149,40
-1,1,0,-1,-1,0,1,-1,0,1,1,0.87,13.02,-25.03,-3.6284600000000005,41
0,0,0,-1,-1,0,-1,1,0,0,0,0.87,14.67,-27.59,-3.92173,42
1,0,-1,0,-1,1,-1,1,-1,0,0,0.74,10.45,-24.91,-3.3974699999999998,43
0,1,1,0,0,0,-1,-1,-1,1,0,0.73,9.6,-23.18,-3.1985599999999996,44
-1,0,1,-1,0,0,-1,0,-1,-1,1,0.63,8.71,-25.44,-3.27533,45
0,-1,0,0,0,-1,-1,1,1,1,1,0.99,14.87,-26.24,-3.92453,46
1,1,1,1,0,-1,1,1,1,1,1,0.92,12.75,-23.31,-3.51077,47
-1,1,-1,0,-1,1,1,-1,0,0,1,0.68,10.23,-27.43,-3.56161,48
1,0,1,1,1,1,0,-1,1,-1,-1,0.86,11.81,-24.08,-3.48871,49
-1,-1,1,1,1,1,0,1,-1,1,-1,0.88,12.83,-23.24,-3.46713,50
0,-1,1,0,-1,1,0,0,1,-1,1,0.71,9.91,-25.3,-3.38445,51
1,0,-1,-1,1,-1,1,-1,0,1,1,0.78,9.64,-21.52,-3.0972399999999998,52
1,0,1,0,1,0,-1,0,-1,1,0,0.74,9.69,-22.1,-3.11235,53
1,-1,-1,-1,1,1,0,1,1,1,0,1.09,14.92,-21.25,-3.5672,54
0,1,0,0,0,1,-1,-1,0,0,-1,0.64,8.38,-24.49,-3.1863799999999998,55
1,1,0,1,0,0,0,-1,1,1,-1,0.71,9.35,-24.26,-3.26917,56
1,1,1,1,0,-1,-1,-1,1,0,0,0.81,11.11,-24.09,-3.41513,57
0,-1,1,-1,0,0,1,-1,0,0,0,0.65,8.25,-23.35,-3.08695,58
0,-1,-1,0,-1,1,0,1,0,-1,0,0.91,14.85,-28.62,-4.06279,59
1,1,0,0,1,1,0,-1,1,0,0,0.76,9.77,-23.04,-3.2216299999999998,60
1,1,1,-1,0,0,1,1,1,0,-1,0.79,9.98,-21.35,-3.1035000000000004,61
-1,1,1,0,0,0,-1,1,-1,-1,0,0.68,9.33,-24.86,-3.2936699999999997,62
-1,0,1,-1,0,1,0,0,0,1,-1,0.82,11.63,-24.43,-3.47461,63
0,1,0,-1,1,0,0,0,1,-1,-1,0.82,10.61,-23.48,-3.3515099999999998,64
1,1,-1,0,1,0,0,-1,1,1,1,0.82,10.62,-21.56,-3.17522,65
0,0,0,-1,0,1,1,-1,0,-1,0,0.56,6.76,-23.29,-2.93928,66
1,1,-1,0,-1,0,1,1,-1,1,-1,0.85,11.08,-22.42,-3.30044,67
0,0,1,1,-1,-1,0,0,1,0,1,0.53,6.82,-27.34,-3.2839799999999997,68
-1,0,0,-1,-1,0,1,-1,0,1,1,0.82,12.53,-27.21,-3.76187,69
0,-1,1,1,0,0,0,1,-1,0,-1,0.77,10.41,-22.56,-3.20987,70
0,1,0,1,-1,1,0,-1,-1,-1,1,0.65,9.02,-25.73,-3.33286,71
-1,-1,0,1,1,-1,1,-1,1,-1,-1,0.8,10.83,-24.54,-3.43673,72
1,0,0,0,1,0,0,1,1,0,0,0.96,12.19,-20.71,-3.29197,73
1,-1,-1,0,1,-1,-1,-1,1,0,1,0.62,7.29,-21.59,-2.8614300000000004,74
0,0,0,-1,1,0,0,0,0,0,1,0.73,9.58,-23.6,-3.2365000000000004,75
1,1,-1,1,-1,1,0,-1,0,-1,1,0.56,6.94,-24.44,-3.0513800000000004,76
-1,1,0,0,0,0,0,1,1,-1,1,1.01,14.41,-23.43,-3.66991,77
-1,1,0,1,-1,1,0,0,1,1,0,0.56,8.36,-28.11,-3.43872,78
0,1,-1,0,0,-1,0,-1,0,1,1,0.66,8.57,-23.22,-3.09619,79
0,1,-1,-1,1,0,1,-1,-1,0,0,0.88,11.65,-22.75,-3.38075,80
0,0,1,-1,1,0,1,-1,0,1,0,0.83,11.06,-23.05,-3.3377,81
0,1,-1,1,1,0,1,1,-1,1,1,0.97,14.12,-23.28,-3.60596,82
1,-1,-1,1,0,0,-1,0,-1,-1,1,0.44,4.85,-22.73,-2.70091,83
0,-1,1,1,-1,-1,-1,-1,1,1,0,0.71,10.24,-26.47,-3.50364,84
0,0,-1,0,-1,-1,1,1,-1,1,-1,0.92,14.13,-25.91,-3.79827,85
0,1,1,1,1,0,1,-1,1,0,1,0.92,13.64,-25.14,-3.71028,86
0,0,1,0,0,-1,1,0,1,0,1,0.93,13.39,-23.84,-3.5919300000000005,87
-1,0,0,1,0,1,0,-1,-1,1,0,0.75,10.89,-24.47,-3.38239,88
