w0,w1,w2,w3,w4,w5,w6,w7,w8,w9,w10,sharpe,annualized,var,J,call_number
0,0,1,0,-1,-1,-1,1,-1,0,-1,0.81,12.45,-27.22,-3.74999,60
0,-1,1,0,-1,0,0,0,-1,0,-1,1.14,21.61,-27.64,-4.43923,61
0,0,1,0,-1,-1,0,0,-1,0,-1,1.03,18.85,-26.62,-4.13879,62
0,-1,1,0,-1,1,0,0,-1,0,-1,1.26,23.71,-27.65,-4.633649999999999,63
0,-1,1,0,-1,0,0,0,0,1,-1,0.95,14.27,-25.73,-3.81661,64
0,-1,1,0,1,0,-1,0,-1,0,-1,0.86,11.47,-22.87,-3.36549,65
0,-1,0,0,-1,1,0,0,-1,0,-1,1.16,22.32,-27.71,-4.49052,66
0,-1,1,0,-1,0,0,1,-1,0,-1,0.91,14.77,-26.57,-3.8713900000000003,67
0,1,1,0,-1,0,0,0,-1,0,-1,0.57,6.89,-23.37,-2.96119,68
0,-1,1,0,-1,1,-1,0,1,0,-1,1.11,18.92,-28.05,-4.3528,69
-1,0,0,0,-1,1,0,0,-1,0,-1,1.09,21.1,-28.93,-4.490060000000001,70
0,-1,1,0,0,1,0,0,-1,0,-1,0.99,14.17,-23.21,-3.62127,71
-1,-1,0,0,-1,1,0,0,-1,1,-1,1.1,20.93,-28.29,-4.43523,72
-1,0,-1,0,-1,1,0,0,1,0,-1,1.02,18.0,-29.31,-4.34652,73
-1,0,1,0,-1,1,-1,0,-1,0,-1,0.73,11.39,-27.92,-3.69729,74
0,-1,1,0,-1,1,0,0,1,0,1,0.85,13.01,-26.09,-3.70563,75
0,-1,0,0,-1,1,0,1,-1,-1,-1,1.04,16.93,-24.47,-3.88379,76
0,0,0,0,-1,1,0,0,0,0,-1,0.99,15.65,-26.16,-3.94447,77
-1,-1,1,0,-1,1,0,0,-1,0,0,1.21,24.37,-29.33,-4.76131,78
0,-1,1,0,-1,1,0,0,-1,0,0,0.95,14.63,-24.5,-3.71605,79
-1,1,0,0,-1,1,0,0,-1,0,-1,0.94,16.48,-27.17,-4.01644,80
1,-1,-1,0,-1,-1,0,0,-1,1,-1,1.06,18.99,-26.3,-4.1442499999999995,81
0,1,1,0,-1,1,0,1,1,1,1,0.74,10.6,-25.12,-3.42204,82
1,-1,0,0,-1,1,0,0,1,0,-1,0.86,12.22,-24.36,-3.52882,83
-1,-1,-1,0,-1,0,1,0,-1,0,-1,1.14,22.68,-29.13,-4.61376,84
1,-1,0,0,-1,0,0,0,-1,0,-1,0.97,16.82,-26.74,-4.01878,85
-1,-1,0,0,-1,1,0,0,-1,0,0,1.26,26.04,-28.9,-4.8302,86
-1,-1,1,0,-1,1,1,0,-1,0,0,1.19,22.96,-27.54,-4.52728,87
0,1,-1,-1,0,-1,-1,-1,1,1,1,0.63,8.33,-25.5,-3.26755,88
-1,-1,0,0,-1,1,0,0,-1,-1,0,1.21,24.34,-29.49,-4.774979999999999,89
-1,-1,0,0,-1,1,-1,0,1,-1,0,1.11,21.06,-29.45,-4.5565,90
-1,-1,0,0,-1,0,0,0,0,0,0,1.25,26.04,-29.52,-4.8772400000000005,91
-1,-1,0,0,1,1,0,0,0,0,0,0.88,13.09,-24.56,-3.59767,92
-1,-1,0,0,-1,0,0,0,1,-1,0,1.22,25.09,-30.01,-4.85907,93
-1,0,0,0,-1,0,0,0,-1,1,0,1.04,19.94,-29.93,-4.49146,94
-1,-1,-1,0,-1,0,0,0,0,-1,0,1.21,25.13,-29.53,-4.80631,95
-1,-1,0,0,-1,0,0,0,1,1,1,0.92,14.92,-29.07,-4.11664,96
-1,0,-1,0,-1,0,0,0,-1,-1,0,1.08,21.34,-28.78,-4.47466,97
-1,1,0,0,-1,1,0,1,1,-1,0,0.96,15.0,-26.92,-3.96164,98
-1,1,-1,0,-1,0,0,0,0,-1,0,1.15,23.2,-28.21,-4.55732,99
-1,-1,0,0,-1,0,0,0,-1,0,0,1.16,23.51,-30.07,-4.74929,100
-1,-1,0,0,-1,1,0,0,0,0,0,1.04,18.28,-29.0,-4.3478,101
-1,1,-1,0,-1,0,0,0,1,-1,0,0.88,14.99,-27.19,-3.90613,102
-1,-1,-1,0,-1,0,0,0,1,0,0,1.3,28.12,-31.38,-5.17116,103
-1,-1,1,-1,-1,0,0,0,1,-1,0,1.32,27.8,-28.44,-4.90948,104
-1,-1,-1,-1,-1,0,0,0,-1,0,0,1.23,24.89,-28.91,-4.760870000000001,105
-1,-1,-1,1,-1,0,0,0,0,-1,0,1.13,22.22,-29.36,-4.60882,106
1,-1,1,1,-1,-1,0,0,1,-1,-1,0.77,10.38,-23.39,-3.2851800000000004,107
-1,-1,1,1,-1,0,0,0,1,-1,0,0.83,12.84,-27.4,-3.8002,108
-1,-1,0,-1,-1,0,1,0,1,-1,0,1.09,21.71,-29.09,-4.52613,109
-1,-1,1,-1,-1,0,0,0,1,0,0,1.03,17.86,-28.67,-4.29274,110
-1,-1,-1,1,-1,0,0,0,1,0,0,0.86,13.76,-28.32,-3.9470400000000003,111
-1,-1,-1,0,-1,0,0,-1,-1,0,0,0.85,14.16,-28.18,-3.93816,112
-1,-1,0,0,-1,0,1,0,0,0,0,1.03,19.81,-30.04,-4.48703,113
-1,-1,-1,-1,-1,0,0,0,1,0,0,1.29,28.08,-30.75,-5.1018,114
-1,-1,-1,0,-1,0,-1,0,1,0,0,1.08,20.29,-31.38,-4.67711,115
-1,-1,-1,-1,0,0,0,0,1,0,0,1.39,30.18,-31.24,-5.32038,116
-1,-1,-1,-1,1,0,1,0,1,0,0,1.28,24.51,-27.24,-4.64393,117
-1,0,-1,-1,1,1,-1,-1,0,-1,-1,1.01,17.31,-26.2,-4.02625,118
-1,-1,-1,-1,1,0,-1,0,1,0,0,1.11,20.55,-28.98,-4.49541,119
-1,-1,0,-1,0,1,0,0,1,-1,0,0.96,16.12,-27.97,-4.09744,120
-1,-1,-1,-1,0,0,0,0,1,-1,0,1.27,26.93,-30.18,-4.98911,121
-1,1,1,-1,-1,1,-1,1,1,0,0,0.9,14.54,-27.63,-3.95086,122
-1,-1,-1,0,1,0,0,0,1,0,0,1.15,18.16,-25.04,-4.0892800000000005,123
-1,-1,-1,-1,-1,-1,0,0,1,1,0,1.31,28.47,-31.07,-5.16489,124
0,1,0,-1,-1,-1,1,1,-1,0,-1,0.83,12.28,-24.75,-3.5368000000000004,125
-1,-1,-1,-1,-1,1,0,0,1,0,0,1.06,19.48,-29.77,-4.480639999999999,126
-1,-1,-1,-1,-1,-1,0,0,1,-1,0,1.08,21.71,-29.4,-4.54465,127
-1,-1,-1,-1,0,-1,0,0,1,-1,0,1.14,23.44,-28.98,-4.62656,128
-1,-1,-1,-1,0,0,0,0,0,0,0,1.27,26.8,-29.6,-4.9312000000000005,129
-1,-1,-1,-1,0,0,0,0,1,1,0,1.03,17.8,-28.15,-4.2428,130
-1,-1,1,-1,0,0,0,0,1,0,0,1.04,16.59,-25.93,-4.006209999999999,131
-1,-1,-1,-1,0,0,0,0,-1,0,-1,1.22,25.39,-29.15,-4.79045,132
-1,-1,-1,-1,0,0,-1,0,1,0,0,1.07,19.72,-29.8,-4.5018,133
-1,-1,-1,-1,-1,0,0,0,1,0,-1,1.23,26.42,-30.46,-4.95702,134
1,0,-1,-1,0,1,1,-1,-1,-1,0,0.57,6.73,-21.43,-2.77711,135
-1,0,0,-1,1,0,0,1,0,1,0,1.08,15.91,-24.63,-3.9028099999999997,136
-1,-1,-1,-1,0,0,0,0,1,0,-1,1.37,29.74,-30.58,-5.224259999999999,137
-1,-1,-1,-1,-1,0,0,0,1,1,1,1.02,17.58,-29.47,-4.346539999999999,138
-1,-1,1,-1,0,0,0,0,1,0,-1,0.93,14.29,-27.51,-3.9610700000000003,139
-1,1,1,-1,-1,0,-1,-1,0,-1,-1,0.65,10.04,-27.7,-3.5498000000000003,140
-1,-1,0,-1,0,0,0,0,1,0,0,1.01,17.09,-27.85,-4.170350000000001,141
-1,-1,-1,-1,0,0,0,0,0,0,1,1.27,26.71,-29.5,-4.91885,142
-1,-1,-1,-1,0,0,-1,0,0,0,1,0.89,15.28,-28.46,-4.04312,143
-1,-1,-1,-1,-1,1,0,0,1,0,1,0.94,16.25,-29.83,-4.2531099999999995,144
-1,-1,-1,-1,1,0,0,0,1,0,-1,1.41,29.48,-28.22,-5.03804,145
1,0,0,0,-1,-1,-1,1,0,-1,-1,0.73,11.28,-26.45,-3.5582,146
-1,-1,-1,0,0,0,0,0,1,0,0,1.2,21.62,-29.47,-4.66794,147
-1,-1,-1,-1,0,-1,0,0,1,0,-1,1.27,26.35,-29.34,-4.8915299999999995,148
-1,-1,-1,1,0,0,0,0,-1,0,-1,1.14,22.4,-27.79,-4.4806799999999996,149
-1,-1,-1,-1,1,0,0,0,1,0,0,1.35,27.08,-28.29,-4.90048,150
-1,-1,-1,-1,1,-1,0,0,0,0,-1,1.29,27.27,-28.87,-4.90049,151
-1,-1,-1,-1,1,0,0,0,0,0,-1,1.31,27.14,-28.08,-4.84326,152
-1,-1,-1,-1,0,0,0,0,1,0,1,0.93,15.54,-29.1,-4.1511,153
1,0,0,1,1,-1,0,1,-1,0,0,0.68,8.4,-21.66,-2.96672,154
-1,1,-1,-1,1,0,0,0,-1,0,-1,1.31,24.63,-25.12,-4.483090000000001,155
-1,1,-1,-1,0,0,0,0,1,0,-1,0.95,14.94,-25.52,-3.82074,156
-1,1,0,0,-1,-1,-1,0,0,0,-1,0.88,14.49,-26.74,-3.8472299999999997,157
-1,-1,-1,-1,0,1,0,0,1,1,-1,1.14,18.95,-26.82,-4.27069,158
0,1,0,-1,0,1,0,0,1,0,1,0.7,9.53,-24.63,-3.2995099999999997,159
-1,-1,-1,-1,0,0,0,0,1,-1,-1,1.25,26.09,-29.43,-4.87071,160
1,0,0,0,-1,1,-1,-1,-1,0,1,0.7,9.1,-22.65,-3.1022999999999996,161
-1,0,1,-1,1,-1,-1,-1,0,1,1,0.76,10.43,-25.07,-3.43149,162
-1,0,1,0,-1,-1,1,1,-1,-1,0,0.78,11.57,-26.66,-3.63767,163
1,1,0,-1,1,1,0,0,-1,-1,1,0.68,8.16,-21.83,-2.97396,164
-1,-1,-1,0,-1,0,0,0,1,0,-1,1.3,28.44,-31.61,-5.20352,165
0,1,1,0,0,-1,-1,1,1,1,-1,0.9,12.24,-23.52,-3.49224,166
0,0,0,-1,1,0,-1,1,0,1,-1,1.03,15.33,-24.73,-3.84171,167
-1,-1,-1,0,-1,0,0,0,1,-1,-1,1.24,25.7,-29.16,-4.82222,168
-1,-1,-1,1,-1,-1,0,0,1,0,-1,1.33,27.55,-28.84,-4.94753,169
-1,-1,-1,1,1,0,0,0,1,-1,-1,1.08,16.61,-24.89,-3.9512300000000002,170
1,-1,1,0,1,0,-1,0,0,1,0,0.81,10.52,-22.41,-3.2399199999999997,171
-1,-1,-1,0,1,0,0,0,1,-1,-1,1.34,26.65,-28.22,-4.86899,172
-1,-1,-1,1,-1,1,0,0,1,0,-1,0.85,13.76,-27.41,-3.85332,173
-1,-1,-1,1,-1,0,0,0,1,0,-1,1.23,24.34,-28.41,-4.69562,174
-1,-1,0,-1,1,-1,0,0,0,-1,-1,1.23,24.98,-26.48,-4.54046,175
-1,1,1,1,-1,-1,1,0,0,0,0,0.65,8.89,-24.59,-3.22343,176
-1,-1,-1,0,1,0,0,0,1,0,-1,1.43,27.23,-26.09,-4.783329999999999,177
-1,-1,-1,-1,-1,0,0,1,0,0,-1,1.02,19.1,-30.71,-4.51382,178
0,1,-1,1,0,0,0,-1,-1,-1,0,0.51,6.21,-23.72,-2.9095899999999997,179
-1,-1,-1,0,0,0,0,-1,1,0,-1,0.94,15.93,-29.06,-4.17107,180
-1,-1,-1,0,-1,-1,0,0,1,0,0,1.24,25.66,-30.13,-4.91006,181
-1,-1,-1,0,-1,-1,0,0,1,0,-1,1.22,25.25,-28.96,-4.76807,182
1,1,0,-1,1,1,-1,1,0,-1,0,0.52,5.71,-21.29,-2.6785300000000003,183
-1,-1,-1,0,-1,0,0,0,1,1,-1,1.13,20.96,-29.59,-4.5858799999999995,184
0,-1,-1,0,-1,-1,1,1,0,0,0,0.81,12.57,-27.91,-3.81767,185
0,0,1,1,0,0,0,-1,-1,-1,1,0.63,8.51,-24.7,-3.2002499999999996,186
-1,-1,-1,-1,0,-1,0,0,1,0,0,1.25,26.17,-29.71,-4.89927,187
1,-1,-1,-1,-1,0,0,-1,1,1,-1,0.72,10.38,-25.81,-3.45782,188
-1,1,1,0,1,0,0,0,-1,0,0,0.74,9.91,-23.69,-3.26633,189
-1,-1,-1,-1,-1,-1,0,-1,1,0,-1,0.84,14.69,-28.74,-3.9982299999999995,190
-1,-1,0,0,1,0,0,0,0,0,-1,1.27,22.28,-24.36,-4.29092,191
-1,-1,-1,-1,0,0,-1,-1,0,-1,1,0.66,9.89,-26.77,-3.46899,192
0,0,0,0,-1,1,0,1,0,0,1,0.9,13.86,-26.51,-3.82402,193
-1,-1,-1,1,0,0,0,0,1,0,-1,1.02,16.7,-27.04,-4.09218,194
0,-1,-1,1,-1,0,1,0,-1,0,-1,1.16,21.34,-26.22,-4.31914,195
-1,-1,-1,0,0,1,0,0,1,0,-1,1.17,20.36,-29.04,-4.55428,196
0,1,1,0,0,-1,1,0,0,-1,1,0.8,10.63,-23.08,-3.29541,197
1,-1,1,0,-1,-1,1,0,0,1,0,0.62,7.51,-23.12,-3.00989,198
-1,0,-1,-1,-1,-1,0,0,-1,0,0,1.06,21.25,-30.17,-4.57939,199
-1,-1,-1,-1,0,0,0,0,0,0,-1,1.2,25.87,-29.92,-4.858090000000001,200
