w0,w1,w2,w3,w4,w5,w6,w7,w8,w9,w10,sharpe,annualized,var,J,call_number
-1,0,0,0,0,-1,-1,1,0,-1,0,0.86,13.91,-26.47,-3.78209,21
1,-1,1,0,0,1,0,0,-1,0,0,0.76,9.77,-21.82,-3.10939,22
-1,0,-1,0,-1,-1,1,1,-1,1,0,0.84,13.04,-27.87,-3.8604399999999996,23
0,0,-1,0,-1,0,-1,0,0,-1,-1,1.03,19.61,-28.53,-4.3411100000000005,24
1,-1,-1,0,1,1,0,1,0,1,-1,0.91,11.83,-20.59,-3.21833,25
1,1,0,0,1,-1,-1,1,1,0,-1,0.9,11.48,-22.34,-3.35708,26
1,-1,1,0,1,0,-1,0,1,1,0,0.87,11.53,-22.11,-3.30767,27
0,-1,1,1,1,-1,-1,-1,0,-1,0,0.57,7.05,-23.75,-3.00175,28
-1,0,0,0,0,0,1,-1,1,1,1,0.88,13.37,-25.79,-3.72063,29
1,-1,-1,-1,1,1,1,0,-1,0,1,0.78,10.18,-22.85,-3.2385,30
0,-1,1,-1,-1,1,0,1,-1,1,-1,0.89,13.01,-23.67,-3.52299,31
-1,0,1,1,0,-1,0,1,0,-1,-1,0.96,14.16,-24.54,-3.7132799999999997,32
0,1,-1,-1,0,1,-1,1,-1,0,-1,0.98,15.71,-24.98,-3.8280100000000004,33
-1,-1,0,0,1,0,-1,0,1,0,0,1.07,16.5,-25.18,-3.96406,34
-1,1,0,-1,1,0,1,-1,1,-1,1,0.88,11.88,-23.37,-3.4458400000000005,35
1,-1,0,1,1,-1,1,0,1,-1,0,0.88,11.6,-22.35,-3.3422,36
1,1,0,-1,0,1,1,1,-1,1,-1,0.79,9.81,-21.95,-3.15275,37
-1,0,-1,1,-1,0,1,1,0,-1,1,0.84,12.98,-27.52,-3.8261399999999997,38
-1,-1,0,1,-1,1,0,1,0,1,0,0.84,13.9,-28.54,-3.9521800000000002,39
1,-1,-1,0,0,0,-1,0,1,-1,1,0.71,9.72,-24.88,-3.3391599999999997,40
1,1,1,0,0,0,-1,-1,0,-1,-1,0.52,6.25,-24.71,-3.01207,41
-1,0,0,0,1,-1,0,1,1,-1,0,1.05,15.29,-24.33,-3.8235099999999997,42
-1,0,-1,0,0,-1,1,0,-1,0,1,0.97,17.31,-27.65,-4.11965,43
1,1,0,1,-1,-1,1,-1,1,1,-1,0.61,7.8,-24.18,-3.10756,44
-1,0,0,1,-1,1,1,-1,0,-1,0,0.73,10.91,-26.79,-3.57653,45
-1,0,0,1,-1,1,1,0,-1,1,0,0.83,13.29,-27.13,-3.7911099999999998,46
0,0,-1,1,0,0,1,-1,1,1,1,0.68,9.6,-24.43,-3.26356,47
1,1,1,1,1,0,0,1,-1,1,0,0.76,9.97,-22.87,-3.21299,48
1,0,1,-1,0,0,0,-1,-1,-1,0,0.4,4.24,-22.77,-2.64324,49
1,1,0,-1,-1,-1,1,1,1,-1,0,0.78,11.03,-24.42,-3.4126900000000004,50
1,0,1,1,-1,0,1,0,-1,0,1,0.83,11.22,-23.51,-3.3856200000000003,51
-1,-1,1,0,-1,-1,0,0,1,1,0,1.1,18.03,-26.68,-4.1856100000000005,52
-1,1,1,0,-1,-1,0,0,-1,-1,1,0.39,4.51,-25.22,-2.8680899999999996,53
-1,-1,1,1,0,0,1,0,1,-1,-1,0.82,11.97,-24.71,-3.51227,54
0,-1,1,0,-1,-1,0,0,-1,-1,-1,1.07,20.08,-27.49,-4.301880000000001,55
-1,1,1,1,1,-1,-1,-1,-1,0,0,0.68,8.88,-24.28,-3.2245600000000003,56
1,0,-1,0,0,1,1,-1,0,0,1,0.87,11.16,-21.32,-3.2220400000000002,57
1,1,1,-1,-1,1,1,-1,1,-1,1,0.67,8.58,-23.27,-3.11114,58
1,1,-1,0,1,0,-1,1,0,0,0,0.79,9.83,-20.74,-3.04213,59
-1,0,0,0,1,0,-1,0,-1,1,0,0.92,13.56,-24.1,-3.6118,60
0,-1,1,0,-1,1,0,1,-1,0,0,0.87,12.94,-24.4,-3.5676999999999994,61
0,-1,-1,1,-1,-1,1,0,0,-1,1,1.03,18.11,-25.74,-4.03193,62
-1,-1,0,-1,1,1,1,1,-1,0,1,1.06,15.88,-24.35,-3.8560000000000003,63
0,1,0,0,0,0,-1,-1,1,0,0,0.57,7.16,-25.29,-3.1472800000000003,64
-1,0,1,1,1,0,-1,1,0,1,1,0.76,10.87,-24.13,-3.36041,65
-1,1,1,-1,0,-1,0,0,1,1,0,0.89,12.51,-24.28,-3.56161,66
1,-1,-1,-1,1,-1,1,-1,1,0,0,0.58,7.24,-23.46,-2.99172,67
0,0,-1,-1,-1,0,-1,0,-1,-1,0,0.89,16.65,-27.34,-3.9880299999999997,68
1,1,-1,1,-1,0,1,1,-1,1,1,0.75,10.36,-24.11,-3.33072,69
-1,0,0,-1,1,-1,-1,0,0,1,0,0.98,15.47,-26.53,-3.9622100000000002,70
-1,0,1,-1,1,0,-1,-1,1,1,0,0.83,11.78,-25.69,-3.60578,71
0,1,0,1,0,1,1,-1,1,1,1,0.94,13.89,-23.52,-3.5899900000000002,72
0,1,0,0,-1,0,-1,1,0,1,-1,0.95,14.24,-24.73,-3.72356,73
-1,1,1,-1,0,1,0,-1,0,-1,1,0.8,11.03,-24.22,-3.4142900000000003,74
1,0,-1,-1,1,-1,1,1,1,1,1,0.78,9.73,-21.99,-3.14363,75
1,1,0,-1,-1,1,-1,-1,1,-1,1,0.49,5.62,-22.41,-2.74842,76
-1,0,0,1,1,0,-1,1,-1,0,0,0.87,12.68,-24.48,-3.56596,77
0,1,1,1,0,1,-1,1,0,1,1,0.74,10.62,-25.44,-3.45218,78
0,1,-1,-1,0,1,1,0,0,0,-1,1.18,20.62,-24.88,-4.190659999999999,79
1,0,1,1,1,1,-1,1,1,0,-1,0.87,12.02,-23.03,-3.40946,80
0,1,0,0,-1,0,1,1,0,-1,1,0.58,7.36,-25.27,-3.16244,81
0,-1,-1,1,1,1,-1,-1,1,1,-1,0.72,10.28,-25.62,-3.43684,82
0,0,-1,-1,-1,1,1,-1,0,-1,0,0.6,8.05,-24.5,-3.13575,83
-1,0,0,0,0,1,1,-1,1,-1,0,0.61,7.94,-24.42,-3.1345400000000003,84
1,0,0,0,1,-1,-1,-1,1,1,1,0.67,8.52,-23.6,-3.1394,85
-1,1,1,-1,-1,0,1,-1,0,0,0,0.57,7.06,-24.11,-3.03522,86
-1,-1,1,0,-1,0,1,1,0,1,1,0.91,14.43,-26.69,-3.87053,87
1,1,-1,1,0,1,0,0,1,0,1,0.84,11.62,-23.85,-3.4409,88
0,-1,-1,0,1,0,0,0,-1,1,-1,1.32,22.99,-22.59,-4.20293,89
-1,-1,1,1,-1,1,0,-1,-1,1,1,0.84,13.08,-24.78,-3.57756,90
1,1,1,1,-1,1,1,-1,1,1,0,0.82,11.55,-23.94,-3.42673,91
1,-1,-1,0,0,-1,-1,0,-1,1,0,0.57,7.11,-22.71,-2.9081699999999997,92
1,-1,1,0,-1,-1,1,0,1,-1,-1,1.08,18.75,-24.55,-3.99485,93
1,1,1,0,-1,1,-1,-1,1,1,0,0.77,10.6,-25.1,-3.4502,94
1,-1,0,0,-1,-1,0,0,1,1,1,0.67,8.12,-22.86,-3.0573200000000003,95
-1,1,-1,-1,1,1,1,0,1,0,0,1.13,15.76,-22.4,-3.7424,96
0,0,0,0,1,0,-1,-1,-1,-1,0,0.52,5.95,-22.3,-2.77985,97
1,1,-1,1,0,1,1,1,1,0,-1,0.93,12.61,-21.83,-3.3797099999999998,98
-1,0,1,-1,1,0,-1,0,-1,0,0,0.77,10.54,-24.31,-3.37542,99
-1,-1,1,1,1,-1,0,-1,0,-1,0,0.75,10.06,-23.89,-3.29998,100
-1,-1,-1,-1,0,-1,-1,0,1,1,0,1.06,18.99,-29.18,-4.40921,101
-1,-1,-1,0,0,-1,1,0,1,0,1,1.03,18.35,-26.92,-4.14889,102
0,-1,-1,0,1,0,0,0,0,-1,-1,1.32,26.43,-26.74,-4.70513,103
0,-1,-1,1,-1,0,0,0,-1,-1,-1,1.18,22.48,-27.89,-4.53268,104
0,-1,1,-1,1,0,-1,0,1,-1,-1,0.82,12.02,-25.76,-3.61062,105
0,-1,-1,0,-1,0,-1,0,0,0,-1,1.29,26.5,-28.69,-4.85698,106
-1,-1,-1,0,-1,0,0,0,0,0,-1,1.21,25.75,-30.68,-4.933809999999999,107
-1,-1,-1,-1,-1,-1,1,0,0,0,-1,1.23,26.22,-30.6,-4.962899999999999,108
-1,-1,-1,1,1,-1,0,0,0,0,-1,1.23,22.81,-26.34,-4.45163,109
-1,-1,-1,-1,0,-1,1,1,-1,0,-1,1.01,17.51,-27.39,-4.14273,110
-1,-1,-1,-1,1,1,0,0,0,-1,-1,1.3,26.9,-27.77,-4.796340000000001,111
-1,-1,-1,0,-1,1,0,0,-1,0,-1,1.08,21.62,-29.64,-4.56358,112
-1,-1,0,-1,-1,-1,1,0,0,-1,-1,1.25,26.36,-29.07,-4.84704,113
-1,-1,-1,0,-1,1,-1,0,0,1,-1,0.97,17.16,-28.45,-4.188,114
-1,-1,-1,-1,-1,1,-1,1,0,0,-1,1.09,20.21,-29.25,-4.4883500000000005,115
0,-1,-1,-1,-1,-1,-1,0,0,0,-1,1.08,21.52,-28.29,-4.43588,116
-1,-1,-1,-1,-1,0,1,0,0,0,-1,1.17,24.24,-29.77,-4.7572399999999995,117
-1,-1,0,0,-1,0,1,0,0,0,-1,1.2,24.22,-29.36,-4.74882,118
-1,-1,0,-1,0,0,1,0,0,0,-1,1.15,22.16,-27.8,-4.4832,119
-1,0,-1,-1,-1,-1,0,0,0,-1,-1,1.11,22.86,-29.61,-4.63422,120
-1,1,-1,1,0,0,-1,-1,0,1,-1,0.45,5.84,-25.86,-3.03352,121
-1,-1,-1,0,-1,-1,1,0,0,-1,-1,1.24,25.68,-29.15,-4.8206,122
-1,-1,-1,-1,1,0,-1,0,0,0,-1,1.38,29.48,-28.26,-5.01172,123
-1,-1,-1,-1,-1,-1,-1,0,1,-1,-1,1.12,22.51,-29.02,-4.5776900000000005,124
-1,-1,-1,-1,1,-1,-1,0,-1,0,-1,1.24,25.5,-29.25,-4.8235,125
-1,-1,-1,0,1,0,1,0,0,-1,-1,1.33,26.46,-27.71,-4.80542,126
-1,-1,-1,0,1,-1,-1,0,0,-1,-1,1.21,24.78,-28.8,-4.7269000000000005,127
-1,-1,-1,-1,1,-1,0,0,0,-1,-1,1.32,27.67,-27.86,-4.851570000000001,128
-1,-1,0,-1,1,0,-1,0,0,-1,-1,1.23,25.64,-28.18,-4.71996,129
-1,-1,-1,0,-1,-1,1,-1,0,0,-1,0.75,11.85,-26.87,-3.6367900000000004,130
0,-1,-1,0,0,-1,0,0,0,-1,-1,1.21,24.12,-28.09,-4.6384799999999995,131
0,-1,0,0,-1,-1,1,0,1,-1,-1,1.2,24.4,-28.27,-4.65484,132
0,-1,-1,0,-1,0,-1,1,0,-1,-1,0.95,16.05,-27.44,-4.03623,133
-1,-1,-1,-1,-1,1,-1,0,0,0,-1,1.28,28.0,-31.79,-5.18468,134
-1,1,-1,-1,0,-1,-1,0,-1,0,-1,1.06,21.01,-28.25,-4.39435,135
0,1,-1,0,0,1,-1,0,1,0,-1,0.95,14.39,-26.72,-3.91189,136
-1,-1,-1,-1,-1,1,-1,1,1,1,0,1.14,20.38,-28.56,-4.48082,137
-1,-1,1,-1,-1,0,-1,0,0,0,-1,1.22,25.9,-29.41,-4.8322199999999995,138
-1,-1,-1,-1,-1,1,-1,0,0,-1,-1,1.17,25.01,-31.0,-4.897349999999999,139
-1,1,-1,-1,-1,1,1,0,0,0,-1,1.1,20.95,-28.35,-4.44145,140
-1,-1,1,-1,-1,-1,1,-1,1,0,-1,0.76,11.01,-25.52,-3.49319,141
-1,0,-1,-1,1,1,-1,0,0,0,-1,1.31,22.82,-26.38,-4.53566,142
-1,-1,1,-1,-1,0,0,0,0,1,-1,1.26,25.27,-27.5,-4.67445,143
-1,-1,1,0,-1,1,0,0,0,0,-1,1.3,26.04,-28.23,-4.80856,144
-1,1,1,-1,-1,0,0,0,0,1,-1,0.83,11.94,-25.46,-3.59022,145
-1,-1,-1,-1,-1,-1,1,0,0,0,1,1.03,19.43,-28.83,-4.36241,146
-1,-1,1,-1,0,1,-1,1,1,1,0,1.05,16.8,-27.02,-4.12384,147
0,-1,0,0,-1,1,1,0,0,-1,-1,1.07,19.08,-26.9,-4.2126,148
-1,-1,1,-1,-1,1,-1,0,1,0,-1,1.18,22.18,-29.96,-4.71262,149
-1,-1,0,-1,-1,-1,1,0,-1,0,-1,1.2,23.33,-27.65,-4.56035,150
-1,-1,0,0,-1,1,0,0,0,-1,-1,1.23,26.15,-30.22,-4.92549,151
0,-1,-1,0,-1,0,1,0,1,0,-1,1.17,21.9,-27.59,-4.47478,152
-1,-1,0,-1,-1,1,0,0,0,-1,-1,1.23,26.94,-30.49,-4.9779800000000005,153
-1,-1,0,-1,-1,0,0,0,0,0,-1,1.17,25.23,-31.41,-4.942769999999999,154
-1,-1,-1,-1,-1,1,0,1,0,1,0,1.09,19.46,-28.71,-4.41242,155
-1,-1,1,-1,-1,1,-1,0,0,0,-1,1.07,19.79,-29.01,-4.43157,156
-1,-1,0,-1,-1,1,0,0,1,1,-1,1.14,19.69,-28.04,-4.40883,157
-1,-1,-1,-1,-1,-1,0,0,0,0,-1,1.16,24.6,-29.64,-4.74788,158
-1,-1,0,1,-1,1,-1,0,0,0,-1,0.91,15.26,-28.44,-4.06058,159
-1,-1,0,0,-1,0,0,0,1,0,-1,1.36,29.91,-30.15,-5.18065,160
-1,-1,0,0,-1,0,0,0,1,-1,-1,1.26,26.24,-29.15,-4.8602,161
-1,-1,0,0,1,0,-1,0,0,-1,-1,1.42,28.4,-27.57,-4.9504399999999995,162
-1,-1,0,0,-1,0,0,0,-1,-1,-1,1.2,23.9,-29.21,-4.72382,163
-1,-1,0,0,0,0,0,0,1,1,-1,0.98,15.4,-27.43,-4.04256,164
-1,0,0,0,-1,-1,0,0,1,0,-1,1.22,25.01,-28.4,-4.70815,165
-1,-1,0,0,-1,0,-1,0,0,0,-1,1.28,27.83,-30.4,-5.0508500000000005,166
-1,-1,-1,-1,0,1,0,0,0,-1,-1,1.24,26.86,-31.19,-5.049580000000001,167
-1,-1,0,0,-1,-1,-1,0,1,0,-1,1.2,24.29,-28.0,-4.62615,168
-1,0,0,0,-1,0,0,0,0,0,-1,1.19,25.23,-30.71,-4.89837,169
-1,-1,-1,0,-1,0,0,0,1,-1,-1,1.24,25.7,-29.16,-4.82222,170
-1,-1,0,0,-1,0,0,0,0,0,-1,1.24,26.91,-30.26,-4.96577,171
-1,-1,-1,-1,-1,0,0,0,0,0,-1,1.23,27.45,-32.19,-5.152229999999999,172
-1,-1,-1,-1,-1,0,-1,0,-1,-1,-1,1.11,22.91,-29.65,-4.63965,173
-1,-1,-1,-1,0,0,0,0,0,-1,-1,1.22,25.91,-29.81,-4.86937,174
-1,-1,0,0,-1,-1,0,0,0,0,-1,1.22,25.79,-28.74,-4.76673,175
-1,-1,-1,0,1,0,0,0,1,0,-1,1.43,27.23,-26.09,-4.783329999999999,176
-1,-1,-1,0,-1,0,-1,0,0,0,-1,1.18,25.27,-31.37,-4.95049,177
-1,-1,-1,0,0,0,0,0,0,-1,-1,1.3,27.83,-29.39,-4.97793,178
-1,-1,-1,-1,-1,0,0,0,0,-1,-1,1.18,25.2,-30.86,-4.90112,179
-1,0,0,-1,-1,0,0,0,0,0,-1,1.14,24.11,-30.54,-4.79353,180
-1,-1,-1,-1,-1,0,0,0,1,0,-1,1.23,26.42,-30.46,-4.95702,181
-1,-1,-1,0,-1,0,0,0,0,-1,-1,1.2,25.87,-30.53,-4.914210000000001,182
-1,-1,0,-1,-1,0,0,0,1,0,-1,1.31,28.1,-29.89,-5.043380000000001,183
-1,-1,-1,1,-1,0,-1,0,1,1,0,0.97,16.22,-28.3,-4.1413,184
-1,-1,0,-1,-1,0,-1,0,1,0,-1,1.35,28.64,-29.06,-5.02592,185
-1,-1,-1,0,1,0,0,0,-1,0,-1,1.28,24.43,-26.86,-4.6061700000000005,186
-1,-1,0,-1,0,1,0,0,0,0,-1,1.33,28.11,-27.54,-4.847530000000001,187
-1,-1,-1,-1,1,1,0,1,0,0,-1,1.29,22.38,-26.36,-4.498419999999999,188
1,-1,1,0,0,0,-1,-1,1,1,0,0.7,9.1,-23.32,-3.1639399999999998,189
-1,-1,0,-1,0,0,0,0,0,-1,-1,1.32,28.56,-29.3,-5.0152,190
-1,-1,1,0,1,0,0,0,1,0,-1,0.96,13.38,-23.37,-3.5783400000000003,191
-1,-1,0,-1,-1,0,0,0,0,-1,-1,1.17,24.99,-30.47,-4.84789,192
-1,1,0,-1,1,0,0,0,1,0,-1,0.9,12.03,-23.6,-3.4922500000000003,193
-1,0,-1,-1,0,0,0,0,0,0,-1,1.25,26.17,-29.23,-4.85511,194
1,-1,-1,1,-1,0,-1,0,1,0,-1,0.68,9.23,-24.42,-3.24969,195
-1,-1,-1,0,-1,0,-1,0,1,0,1,0.85,14.58,-30.71,-4.18562,196
-1,-1,-1,-1,0,0,-1,0,0,-1,-1,1.17,24.45,-29.68,-4.75631,197
-1,1,-1,1,-1,0,0,1,1,1,0,0.86,13.82,-28.29,-3.94638,198
1,-1,-1,0,-1,0,1,1,1,1,0,0.76,10.52,-25.15,-3.4419999999999997,199
-1,-1,-1,-1,1,0,1,0,0,1,-1,1.26,22.97,-26.31,-4.48447,200
-1,1,-1,-1,-1,-1,1,-1,1,0,0,0.67,9.78,-25.29,-3.3389800000000003,1
0,-1,-1,-1,0,-1,1,-1,1,1,1,0.73,10.25,-26.45,-3.52215,2
0,0,1,1,1,-1,0,1,-1,1,0,0.74,9.82,-22.29,-3.13438,3
1,0,-1,0,0,1,0,-1,0,0,0,0.72,9.25,-22.58,-3.12111,4
-1,-1,1,1,-1,1,0,-1,0,1,-1,0.81,13.0,-27.31,-3.77752,5
-1,0,0,-1,0,1,1,1,1,0,0,1.07,16.58,-25.84,-4.02758,6
-1,0,-1,1,0,-1,0,-1,1,0,-1,0.63,8.7,-26.19,-3.34398,7
1,0,-1,-1,1,-1,-1,-1,0,1,1,0.59,6.8,-21.69,-2.82348,8
0,1,0,-1,1,1,1,1,-1,-1,-1,0.81,10.23,-22.21,-3.21137,9
-1,0,1,1,-1,-1,-1,1,0,0,1,0.71,10.09,-25.0,-3.36315,10
0,-1,-1,1,0,1,1,0,0,-1,1,0.78,11.33,-25.64,-3.53543,11
-1,0,-1,-1,1,0,-1,-1,0,0,-1,1.0,17.54,-28.62,-4.24694,12
-1,-1,0,-1,0,-1,1,1,-1,1,-1,0.96,15.44,-26.17,-3.90804,13
-1,-1,1,0,0,0,-1,0,1,-1,0,1.02,16.69,-26.06,-4.00167,14
0,0,-1,-1,0,1,1,0,1,1,-1,0.93,12.98,-24.11,-3.60242,15
1,-1,1,0,1,-1,1,1,-1,1,0,0.77,9.9,-21.53,-3.0972600000000003,16
-1,1,-1,1,-1,-1,-1,1,0,-1,-1,0.88,14.15,-26.58,-3.8206100000000003,17
1,1,-1,1,-1,-1,1,1,0,-1,-1,0.76,10.59,-24.58,-3.39201,18
-1,1,0,0,1,1,-1,-1,1,-1,0,0.71,9.59,-24.94,-3.3401300000000003,19
-1,1,1,-1,1,0,-1,-1,0,1,1,0.79,10.67,-23.84,-3.35673,20
-1,0,0,0,0,-1,-1,1,0,-1,0,0.86,13.91,-26.47,-3.78209,21
1,-1,1,0,0,1,0,0,-1,0,0,0.76,9.77,-21.82,-3.10939,22
-1,0,-1,0,-1,-1,1,1,-1,1,0,0.84,13.04,-27.87,-3.8604399999999996,23
0,0,-1,0,-1,0,-1,0,0,-1,-1,1.03,19.61,-28.53,-4.3411100000000005,24
1,-1,-1,0,1,1,0,1,0,1,-1,0.91,11.83,-20.59,-3.21833,25
1,1,0,0,1,-1,-1,1,1,0,-1,0.9,11.48,-22.34,-3.35708,26
1,-1,1,0,1,0,-1,0,1,1,0,0.87,11.53,-22.11,-3.30767,27
0,-1,1,1,1,-1,-1,-1,0,-1,0,0.57,7.05,-23.75,-3.00175,28
-1,0,0,0,0,0,1,-1,1,1,1,0.88,13.37,-25.79,-3.72063,29
1,-1,-1,-1,1,1,1,0,-1,0,1,0.78,10.18,-22.85,-3.2385,30
0,-1,1,-1,-1,1,0,1,-1,1,-1,0.89,13.01,-23.67,-3.52299,31
-1,0,1,1,0,-1,0,1,0,-1,-1,0.96,14.16,-24.54,-3.7132799999999997,32
0,1,-1,-1,0,1,-1,1,-1,0,-1,0.98,15.71,-24.98,-3.8280100000000004,33
-1,-1,0,0,1,0,-1,0,1,0,0,1.07,16.5,-25.18,-3.96406,34
-1,1,0,-1,1,0,1,-1,1,-1,1,0.88,11.88,-23.37,-3.4458400000000005,35
1,-1,0,1,1,-1,1,0,1,-1,0,0.88,11.6,-22.35,-3.3422,36
1,1,0,-1,0,1,1,1,-1,1,-1,0.79,9.81,-21.95,-3.15275,37
-1,0,-1,1,-1,0,1,1,0,-1,1,0.84,12.98,-27.52,-3.8261399999999997,38
-1,-1,0,1,-1,1,0,1,0,1,0,0.84,13.9,-28.54,-3.9521800000000002,39
1,-1,-1,0,0,0,-1,0,1,-1,1,0.71,9.72,-24.88,-3.3391599999999997,40
1,1,1,0,0,0,-1,-1,0,-1,-1,0.52,6.25,-24.71,-3.01207,41
-1,0,0,0,1,-1,0,1,1,-1,0,1.05,15.29,-24.33,-3.8235099999999997,42
-1,0,-1,0,0,-1,1,0,-1,0,1,0.97,17.31,-27.65,-4.11965,43
1,1,0,1,-1,-1,1,-1,1,1,-1,0.61,7.8,-24.18,-3.10756,44
-1,0,0,1,-1,1,1,-1,0,-1,0,0.73,10.91,-26.79,-3.57653,45
-1,0,0,1,-1,1,1,0,-1,1,0,0.83,13.29,-27.13,-3.7911099999999998,46
0,0,-1,1,0,0,1,-1,1,1,1,0.68,9.6,-24.43,-3.26356,47
1,1,1,1,1,0,0,1,-1,1,0,0.76,9.97,-22.87,-3.21299,48
1,0,1,-1,0,0,0,-1,-1,-1,0,0.4,4.24,-22.77,-2.64324,49
1,1,0,-1,-1,-1,1,1,1,-1,0,0.78,11.03,-24.42,-3.4126900000000004,50
1,0,1,1,-1,0,1,0,-1,0,1,0.83,11.22,-23.51,-3.3856200000000003,51
-1,-1,1,0,-1,-1,0,0,1,1,0,1.1,18.03,-26.68,-4.1856100000000005,52
-1,1,1,0,-1,-1,0,0,-1,-1,1,0.39,4.51,-25.22,-2.8680899999999996,53
-1,-1,1,1,0,0,1,0,1,-1,-1,0.82,11.97,-24.71,-3.51227,54
0,-1,1,0,-1,-1,0,0,-1,-1,-1,1.07,20.08,-27.49,-4.301880000000001,55
-1,1,1,1,1,-1,-1,-1,-1,0,0,0.68,8.88,-24.28,-3.2245600000000003,56
1,0,-1,0,0,1,1,-1,0,0,1,0.87,11.16,-21.32,-3.2220400000000002,57
1,1,1,-1,-1,1,1,-1,1,-1,1,0.67,8.58,-23.27,-3.11114,58
1,1,-1,0,1,0,-1,1,0,0,0,0.79,9.83,-20.74,-3.04213,59
-1,0,0,0,1,0,-1,0,-1,1,0,0.92,13.56,-24.1,-3.6118,60
0,-1,1,0,-1,1,0,1,-1,0,0,0.87,12.94,-24.4,-3.5676999999999994,61
0,-1,-1,1,-1,-1,1,0,0,-1,1,1.03,18.11,-25.74,-4.03193,62
-1,-1,0,-1,1,1,1,1,-1,0,1,1.06,15.88,-24.35,-3.8560000000000003,63
0,1,0,0,0,0,-1,-1,1,0,0,0.57,7.16,-25.29,-3.1472800000000003,64
-1,0,1,1,1,0,-1,1,0,1,1,0.76,10.87,-24.13,-3.36041,65
-1,1,1,-1,0,-1,0,0,1,1,0,0.89,12.51,-24.28,-3.56161,66
1,-1,-1,-1,1,-1,1,-1,1,0,0,0.58,7.24,-23.46,-2.99172,67
0,0,-1,-1,-1,0,-1,0,-1,-1,0,0.89,16.65,-27.34,-3.9880299999999997,68
1,1,-1,1,-1,0,1,1,-1,1,1,0.75,10.36,-24.11,-3.33072,69
-1,0,0,-1,1,-1,-1,0,0,1,0,0.98,15.47,-26.53,-3.9622100000000002,70
-1,0,1,-1,1,0,-1,-1,1,1,0,0.83,11.78,-25.69,-3.60578,71
0,1,0,1,0,1,1,-1,1,1,1,0.94,13.89,-23.52,-3.5899900000000002,72
0,1,0,0,-1,0,-1,1,0,1,-1,0.95,14.24,-24.73,-3.72356,73
-1,1,1,-1,0,1,0,-1,0,-1,1,0.8,11.03,-24.22,-3.4142900000000003,74
1,0,-1,-1,1,-1,1,1,1,1,1,0.78,9.73,-21.99,-3.14363,75
1,1,0,-1,-1,1,-1,-1,1,-1,1,0.49,5.62,-22.41,-2.74842,76
-1,0,0,1,1,0,-1,1,-1,0,0,0.87,12.68,-24.48,-3.56596,77
0,1,1,1,0,1,-1,1,0,1,1,0.74,10.62,-25.44,-3.45218,78
0,1,-1,-1,0,1,1,0,0,0,-1,1.18,20.62,-24.88,-4.190659999999999,79
1,0,1,1,1,1,-1,1,1,0,-1,0.87,12.02,-23.03,-3.40946,80
0,1,0,0,-1,0,1,1,0,-1,1,0.58,7.36,-25.27,-3.16244,81
0,-1,-1,1,1,1,-1,-1,1,1,-1,0.72,10.28,-25.62,-3.43684,82
0,0,-1,-1,-1,1,1,-1,0,-1,0,0.6,8.05,-24.5,-3.13575,83
-1,0,0,0,0,1,1,-1,1,-1,0,0.61,7.94,-24.42,-3.1345400000000003,84
1,0,0,0,1,-1,-1,-1,1,1,1,0.67,8.52,-23.6,-3.1394,85
-1,1,1,-1,-1,0,1,-1,0,0,0,0.57,7.06,-24.11,-3.03522,86
